Company,Role,Team,Location,Job_URL
Canva,Product Manager - Trust & Safety,Product management,New Zealand,https://www.lifeatcanva.com/en/jobs/94b4e5ea-1fe0-4c0e-a9a4-27f34d35f78b/product-manager-trust-safety/
Canva,Product Manager - Trust & Safety,Product management,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/a5750c1f-49b3-46e9-835c-0cf83aaa5fa9/product-manager-trust-safety/
Canva,Learning Experience Designer,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/384ad6a0-cc95-4f8d-85d2-c7dcaf3a8e1e/learning-experience-designer/
Canva,Senior Brand Designer - Launch Crew,Design,"Cebu, Philippines",https://www.lifeatcanva.com/en/jobs/1bfe1c43-f2a5-4de2-943c-edf82618c323/senior-brand-designer-launch-crew/
Canva,Admin Business Partner,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/cc6dc450-0b48-4a9f-bf6e-74b4dc3b1f0b/admin-business-partner/
Canva,Staff Engineer - Frontend Infra Specialist (open to remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/118836d0-e83b-4314-b77a-780458407463/staff-engineer-frontend-infra-specialist-open-to-remote-across-anz/
Canva,Staff Engineer (Golang / Python) - Continuous Integration (CI) team,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/e2f78c2f-c484-4a48-8436-39fc01070775/staff-engineer-golang-python-continuous-integration-ci-team/
Canva,"Communications Lead, EU & LATAM",Marketing,"London, England, United Kingdom",https://www.lifeatcanva.com/en/jobs/f40c9b10-aa71-4845-bc9e-053b4a33cf6a/communications-lead-eu-latam/
Canva,Team Engineering Lead - Offline (frontend) - Remote AUS/NZ,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/7d7f0163-ae22-4eac-a47a-20bd38904cf9/team-engineering-lead-offline-frontend-remote-aus-nz/
Canva,Frontend Engineer - Ecosystem - Frontend API,Engineering,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/d932cc58-43eb-4b4d-a515-627dcb9ddb4b/frontend-engineer-ecosystem-frontend-api/
Canva,Senior Frontend Engineer - Ecosystem - Frontend API,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/5f1b0451-80f4-4c77-8f2c-8f83db38fce6/senior-frontend-engineer-ecosystem-frontend-api/
Canva,Data Analyst – Smartmockups product 🚀,Data,"Prague, Czech Republic",https://www.lifeatcanva.com/en/jobs/e5aeb7bd-b71c-4d2d-be23-75486bf89139/data-analyst-smartmockups-product/
Canva,Frontend Software Engineer - Design Systems (Open remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/415c39c7-9621-4104-80fc-a959238153d9/frontend-software-engineer-design-systems-open-remote-across-anz/
Canva,Senior Frontend Software Engineer - Design Systems (Open remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/32df194b-c1c4-4eca-aa02-06c3237c3abd/senior-frontend-software-engineer-design-systems-open-remote-across-anz/
Canva,"Senior Product Marketing Manager, B2B (Canva Pro)",Marketing,New Zealand,https://www.lifeatcanva.com/en/jobs/32157bd3-570a-4e47-905b-6b792ce71be9/senior-product-marketing-manager-b2b-canva-pro/
Canva,"Senior Product Marketing Manager, B2B (Canva Pro)",Marketing,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/7e9b29f2-6673-45b6-8a9c-31e0f85bf378/senior-product-marketing-manager-b2b-canva-pro/
Canva,Product Design Group Lead - Collaboration,Design,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/1e3c05ff-f8c0-4d53-804e-b20ed9fa3b56/product-design-group-lead-collaboration/
Canva,Product Design Group Lead - Collaboration,Design,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/2ee493bc-33a0-46c8-9464-37c4a7e1414e/product-design-group-lead-collaboration/
Canva,Product Design Group Lead - Collaboration,Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c5b6472b-e0fa-4001-9016-eb30ec53f9bb/product-design-group-lead-collaboration/
Canva,Frontend Software Engineer - Accessibility (Open remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/b1fc5566-9ef8-43bf-b9e1-f736741c1b88/frontend-software-engineer-accessibility-open-remote-across-anz/
Canva,"Senior Software Engineer (FinOps, Golang) - open to remote across ANZ",Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/6190d513-6b51-485c-85f6-e4914f703e46/senior-software-engineer-finops-golang-open-to-remote-across-anz/
Canva,"Senior Product Marketing Manager, B2B (Canva Pro)",Marketing,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/46230921-50d7-46b4-ae8a-76460b3be3cb/senior-product-marketing-manager-b2b-canva-pro/
Canva,Senior Backend Software Engineer - Edge (Open to Remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/488abaec-3db9-42fd-be73-c269b3ab052f/senior-backend-software-engineer-edge-open-to-remote-across-anz/
Canva,Engineering Director - Homepage & Content Management (NZ remote),Engineering,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/e8d15087-a6a1-4a60-a0cd-9d7b77e526dc/engineering-director-homepage-content-management-nz-remote/
Canva,"Employment Legal Counsel, Workplace Integrity",Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/bbeacdb2-f8b6-4887-a9bd-7b48bdb5d209/employment-legal-counsel-workplace-integrity/
Canva,Sales Ops Analyst: Sales Forecast Reporting,Sales & Success,"Austin, Texas, United States",https://www.lifeatcanva.com/en/jobs/b73e772f-357c-49b1-bacf-b446c2d7d5ac/sales-ops-analyst-sales-forecast-reporting/
Canva,Sales Ops Analyst: Commissions and Sales Process,Sales & Success,"Austin, Texas, United States",https://www.lifeatcanva.com/en/jobs/64e3b27c-a07f-4903-8dec-e221d121bd75/sales-ops-analyst-commissions-and-sales-process/
Canva,Senior Software Engineer - Media Platform (Video/Audio Specialist) - Remote anywhere in Australia or New Zealand,Engineering,"Wellington, New Zealand",https://www.lifeatcanva.com/en/jobs/33d574a6-7719-4951-ab56-b2741022b184/senior-software-engineer-media-platform-video-audio-specialist-remote-anywhere-in-australia-or-new-zealand/
Canva,Senior Software Engineer - Media Platform (Video/Audio Specialist) - Remote anywhere in Australia or New Zealand,Engineering,"Brisbane, Queensland, Australia",https://www.lifeatcanva.com/en/jobs/aa7a2d9a-1075-4454-8d54-4b39a8565130/senior-software-engineer-media-platform-video-audio-specialist-remote-anywhere-in-australia-or-new-zealand/
Canva,Education Content Specialist (Math and Science),Design,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/8861db37-b52b-4766-a585-be3bd24a2a52/education-content-specialist-math-and-science/
Canva,Team Engineering Lead - Native Core (iOS and android) - AU Remote,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/e025b192-3617-4d22-adf6-230bb12d5973/team-engineering-lead-native-core-ios-and-android-au-remote/
Canva,Growth Product Manager- Pro Trials Growth,Product management,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/0ee72c23-23da-4053-ac51-18444335e33e/growth-product-manager-pro-trials-growth/
Canva,Operations Business Partner - Data,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/f48cc01b-f469-46c4-b664-632d774af5a4/operations-business-partner-data/
Canva,Staff Software Engineer - Backend (User Platform),Engineering,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/bdf0722b-c630-4cf6-b078-959d6a25979b/staff-software-engineer-backend-user-platform/
Canva,Staff Software Engineer - Backend (User Platform),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/46c1bece-37dd-4a85-8c5e-0bc481711a8a/staff-software-engineer-backend-user-platform/
Canva,Senior Data Analyst - Infrastructure (Open to remote across ANZ),Data,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/63839937-972b-4c00-8246-721db4075761/senior-data-analyst-infrastructure-open-to-remote-across-anz/
Canva,Senior Analytics Engineer - Infrastructure (Open to remote across ANZ),Data,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/8a9f3eb9-ebc5-4eae-bfb4-a95e39e09596/senior-analytics-engineer-infrastructure-open-to-remote-across-anz/
Canva,Japanese Bilingual Customer Happiness Specialist (Email & Chat Support),Customer Service,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/cb847620-8a76-431e-bf85-7c25f74399ea/japanese-bilingual-customer-happiness-specialist-email-chat-support/
Canva,Backend Engineer - Machine Learning ML Platform - Open to remote across ANZ,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/1831d446-8a2c-4f9a-aea9-a54a445e4121/backend-engineer-machine-learning-ml-platform-open-to-remote-across-anz/
Canva,Senior Data Analyst – Editing Product & Platform (Open to remote across ANZ),Data,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/3bc9819e-5177-4507-a41f-463ea9af73a0/senior-data-analyst-editing-product-platform-open-to-remote-across-anz/
Canva,Senior Content Designer - Design Systems,Design,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/18d4793d-8340-4abe-ba9c-5cc49b618e05/senior-content-designer-design-systems/
Canva,Senior Content Designer - Design Systems,Design,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/d2afd7a0-0292-45f1-8b4f-635b119bf161/senior-content-designer-design-systems/
Canva,Senior Content Designer - Design Systems,Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/89649328-72e7-401c-ba5c-b611776c7ae2/senior-content-designer-design-systems/
Canva,Senior Frontend Software Engineer - Marketplace Discovery (Remote in Australia or New Zealand),Engineering,"Wellington, New Zealand",https://www.lifeatcanva.com/en/jobs/de932026-1625-40a4-8009-a520ee0f3e79/senior-frontend-software-engineer-marketplace-discovery-remote-in-australia-or-new-zealand/
Canva,Senior Java Backend Engineer - Marketplace Discovery (remote in Australia or New Zealand),Engineering,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/67511c2f-a847-473e-9a85-7e606f05f20e/senior-java-backend-engineer-marketplace-discovery-remote-in-australia-or-new-zealand/
Canva,"Senior DevOps Engineer (GCP, Terraform, Golang / Python)",Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/8fb3c9bf-f16f-461e-9117-8b0f75b98f06/senior-devops-engineer-gcp-terraform-golang-python/
Canva,Staff Software Engineer - Frontend - Performance Platform (Open to Remote across ANZ),Engineering,"Auckland, New Zealand",https://www.lifeatcanva.com/en/jobs/5c9e25c5-1399-4124-8b0f-7c72ce475959/staff-software-engineer-frontend-performance-platform-open-to-remote-across-anz/
Canva,Staff Software Engineer - Frontend - Performance Platform (Open to Remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/1412f992-8f31-429d-b36b-bf4974b9bfeb/staff-software-engineer-frontend-performance-platform-open-to-remote-across-anz/
Canva,Operations Business Partner - 12 Month Parental Cover,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c3266c76-a239-4374-993b-e135958279c8/operations-business-partner-12-month-parental-cover/
